model,learned,rounds,num_states,num_inputs,learn_inputs,learn_resets,test_inputs,test_resets,algorithm,seed
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,3777,281,LSharp_Ads_Ads,1211208126
NSS_3.17.4_client_regular.dot,true,6,7,8,396,86,5270,425,LSharp_Ads_Ads,-1688149207
NSS_3.17.4_client_regular.dot,true,6,7,8,395,86,11166,865,LSharp_Ads_Ads,-1403864467
NSS_3.17.4_client_regular.dot,true,6,7,8,375,82,3875,316,LSharp_Ads_Ads,1370977604
NSS_3.17.4_client_regular.dot,true,6,7,8,374,82,2916,217,LSharp_Ads_Ads,-183449239
NSS_3.17.4_client_regular.dot,true,6,7,8,394,86,5216,373,LSharp_Ads_Ads,-224958250
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,1429,143,LSharp_Ads_Ads,-1585285441
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,3046,217,LSharp_Ads_Ads,-45966673
NSS_3.17.4_client_regular.dot,true,6,7,8,374,82,3299,264,LSharp_Ads_Ads,-430361886
NSS_3.17.4_client_regular.dot,true,6,7,8,374,82,3624,293,LSharp_Ads_Ads,590019736
NSS_3.17.4_client_regular.dot,true,6,7,8,377,83,1600,140,LSharp_Ads_Ads,314629847
NSS_3.17.4_client_regular.dot,true,6,7,8,377,83,1588,144,LSharp_Ads_Ads,-541697395
NSS_3.17.4_client_regular.dot,true,6,7,8,395,86,6042,435,LSharp_Ads_Ads,-2067628404
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,4838,382,LSharp_Ads_Ads,-1548052407
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,3451,221,LSharp_Ads_Ads,2037136704
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,3404,275,LSharp_Ads_Ads,-381705331
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,7219,476,LSharp_Ads_Ads,1950894194
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,5668,420,LSharp_Ads_Ads,-1402756108
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,4661,356,LSharp_Ads_Ads,1593351573
NSS_3.17.4_client_regular.dot,true,6,7,8,392,85,3861,295,LSharp_Ads_Ads,981796096
NSS_3.17.4_client_regular.dot,true,6,7,8,392,85,4950,334,LSharp_Ads_Ads,2039912851
NSS_3.17.4_client_regular.dot,true,6,7,8,375,82,3510,296,LSharp_Ads_Ads,556002412
NSS_3.17.4_client_regular.dot,true,6,7,8,395,86,2487,198,LSharp_Ads_Ads,-1043860703
NSS_3.17.4_client_regular.dot,true,6,7,8,374,82,3292,233,LSharp_Ads_Ads,1188163921
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,3113,281,LSharp_Ads_Ads,-1889438442
NSS_3.17.4_client_regular.dot,true,6,7,8,375,82,1856,154,LSharp_Ads_Ads,-1697645087
NSS_3.17.4_client_regular.dot,true,6,7,8,377,83,7064,508,LSharp_Ads_Ads,228480392
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,1873,149,LSharp_Ads_Ads,288027614
NSS_3.17.4_client_regular.dot,true,6,7,8,377,83,1441,121,LSharp_Ads_Ads,-461761733
NSS_3.17.4_client_regular.dot,true,5,7,8,372,81,2335,186,LSharp_Ads_Ads,1134188572
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,604,57,LSharp_Ads_Ads,1916202759
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,3816,304,LSharp_Ads_Ads,-1721903417
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,5549,452,LSharp_Ads_Ads,-871012199
NSS_3.17.4_client_regular.dot,true,6,7,8,393,85,2405,175,LSharp_Ads_Ads,-1175985474
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,6672,525,LSharp_Ads_Ads,375979374
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,4009,307,LSharp_Ads_Ads,1336982707
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,1611,134,LSharp_Ads_Ads,-1428299646
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,4156,331,LSharp_Ads_Ads,-610589086
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,4168,336,LSharp_Ads_Ads,-368333779
NSS_3.17.4_client_regular.dot,true,6,7,8,369,80,6567,498,LSharp_Ads_Ads,-667313633
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,3306,247,LSharp_Ads_Ads,115187850
NSS_3.17.4_client_regular.dot,true,6,7,8,392,85,5873,464,LSharp_Ads_Ads,-657157064
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,11140,805,LSharp_Ads_Ads,383696292
NSS_3.17.4_client_regular.dot,true,6,7,8,375,82,3528,289,LSharp_Ads_Ads,-2106112500
NSS_3.17.4_client_regular.dot,true,6,7,8,374,82,1625,113,LSharp_Ads_Ads,-877027853
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,6408,530,LSharp_Ads_Ads,-1837224340
NSS_3.17.4_client_regular.dot,true,6,7,8,392,85,2940,186,LSharp_Ads_Ads,36422814
NSS_3.17.4_client_regular.dot,true,6,7,8,374,82,2145,194,LSharp_Ads_Ads,-859195263
NSS_3.17.4_client_regular.dot,true,6,7,8,393,85,4234,350,LSharp_Ads_Ads,-527727136
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,6776,490,LSharp_Ads_Ads,-520454255
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,2190,182,LSharp_Ads_Ads,-1317196
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,8143,604,LSharp_Ads_Ads,-1591981415
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,2623,216,LSharp_Ads_Ads,-396604097
NSS_3.17.4_client_regular.dot,true,6,7,8,374,82,4557,321,LSharp_Ads_Ads,1987453704
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,2176,168,LSharp_Ads_Ads,2037303508
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,888,105,LSharp_Ads_Ads,-1717781746
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,2489,172,LSharp_Ads_Ads,483567789
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,6260,465,LSharp_Ads_Ads,-2054512686
NSS_3.17.4_client_regular.dot,true,6,7,8,371,81,1225,94,LSharp_Ads_Ads,-65598453
NSS_3.17.4_client_regular.dot,true,6,7,8,377,83,2875,227,LSharp_Ads_Ads,-2067443306
NSS_3.17.4_client_regular.dot,true,6,7,8,369,80,2768,213,LSharp_Ads_Ads,-521610109
NSS_3.17.4_client_regular.dot,true,6,7,8,374,82,3766,289,LSharp_Ads_Ads,-1175856256
NSS_3.17.4_client_regular.dot,true,6,7,8,369,80,4611,368,LSharp_Ads_Ads,930883681
NSS_3.17.4_client_regular.dot,true,6,7,8,369,80,3394,247,LSharp_Ads_Ads,-2035103626
NSS_3.17.4_client_regular.dot,true,6,7,8,375,82,3570,304,LSharp_Ads_Ads,-1663049325
NSS_3.17.4_client_regular.dot,true,6,7,8,372,81,1161,103,LSharp_Ads_Ads,1146723381
NSS_3.17.4_client_regular.dot,true,6,7,8,375,82,5764,410,LSharp_Ads_Ads,741822017
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,768,154,1379,90,LSharp_Ads_Ads,1647264928
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,889,185,1279,91,LSharp_Ads_Ads,2010875132
Volksbank_learnresult_MAESTRO_fix.dot,true,6,7,14,913,199,1390,102,LSharp_Ads_Ads,931645515
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,922,197,342,30,LSharp_Ads_Ads,1189464668
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,819,176,77,12,LSharp_Ads_Ads,-367461190
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,920,200,427,30,LSharp_Ads_Ads,516484811
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,779,168,170,22,LSharp_Ads_Ads,151187454
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,939,184,501,30,LSharp_Ads_Ads,513030798
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,934,198,421,40,LSharp_Ads_Ads,-691465183
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,889,189,126,16,LSharp_Ads_Ads,-69448288
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,952,200,559,44,LSharp_Ads_Ads,1019571391
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,788,167,281,26,LSharp_Ads_Ads,127880499
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,893,197,1731,128,LSharp_Ads_Ads,-2129196784
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,935,206,75,6,LSharp_Ads_Ads,-235560734
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,828,170,358,24,LSharp_Ads_Ads,-944463720
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,904,194,438,37,LSharp_Ads_Ads,-1831119186
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,880,182,618,47,LSharp_Ads_Ads,-922787075
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,958,205,169,16,LSharp_Ads_Ads,6893979
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,835,190,287,38,LSharp_Ads_Ads,388773861
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,849,182,169,13,LSharp_Ads_Ads,5661920
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,913,197,89,7,LSharp_Ads_Ads,2005957966
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,786,177,48,11,LSharp_Ads_Ads,-869142400
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,903,182,40,7,LSharp_Ads_Ads,-93252034
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,890,190,455,42,LSharp_Ads_Ads,-705266106
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,770,160,781,57,LSharp_Ads_Ads,-820439925
Volksbank_learnresult_MAESTRO_fix.dot,true,6,7,14,847,191,1229,106,LSharp_Ads_Ads,626760567
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,735,162,98,7,LSharp_Ads_Ads,-392342657
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,863,189,356,26,LSharp_Ads_Ads,1070391327
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,810,180,229,25,LSharp_Ads_Ads,58720636
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,833,188,485,51,LSharp_Ads_Ads,-2114375112
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,831,187,319,28,LSharp_Ads_Ads,-368211675
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,1110,202,360,30,LSharp_Ads_Ads,1116586846
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,576,124,35,5,LSharp_Ads_Ads,785693609
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,830,185,220,27,LSharp_Ads_Ads,1945198717
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,844,174,255,19,LSharp_Ads_Ads,1246607991
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,858,179,619,47,LSharp_Ads_Ads,416061065
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,892,194,118,9,LSharp_Ads_Ads,1150963336
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,937,196,260,25,LSharp_Ads_Ads,935857360
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,885,198,83,12,LSharp_Ads_Ads,395663215
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,834,182,59,5,LSharp_Ads_Ads,80173304
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,796,151,181,12,LSharp_Ads_Ads,-1068074154
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,844,187,288,38,LSharp_Ads_Ads,522955475
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,874,178,538,45,LSharp_Ads_Ads,-2136199387
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,860,186,235,20,LSharp_Ads_Ads,-194144467
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,775,172,97,13,LSharp_Ads_Ads,482406513
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,710,157,303,30,LSharp_Ads_Ads,560322665
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,1069,178,64,7,LSharp_Ads_Ads,-813645341
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,1049,195,30,2,LSharp_Ads_Ads,-259130048
Volksbank_learnresult_MAESTRO_fix.dot,true,2,7,14,823,169,6,1,LSharp_Ads_Ads,-2004332713
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,863,185,528,41,LSharp_Ads_Ads,-1051062892
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,861,190,77,6,LSharp_Ads_Ads,388023089
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,875,185,240,16,LSharp_Ads_Ads,210923343
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,996,194,166,15,LSharp_Ads_Ads,706087073
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,860,175,767,52,LSharp_Ads_Ads,-20259452
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,908,194,64,3,LSharp_Ads_Ads,1176002276
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,949,199,803,54,LSharp_Ads_Ads,1056041964
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,930,181,57,3,LSharp_Ads_Ads,-212158963
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,909,196,56,10,LSharp_Ads_Ads,-1024354861
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,870,183,458,29,LSharp_Ads_Ads,-2031812664
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,961,181,259,23,LSharp_Ads_Ads,-293644676
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,1060,192,860,62,LSharp_Ads_Ads,1638887330
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,842,184,431,39,LSharp_Ads_Ads,-757145966
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,936,202,383,21,LSharp_Ads_Ads,867581264
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,741,163,19,2,LSharp_Ads_Ads,-1130897443
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,828,171,259,22,LSharp_Ads_Ads,1653789812
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,897,201,206,16,LSharp_Ads_Ads,-341294033
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,786,167,659,44,LSharp_Ads_Ads,-1690250243
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,930,183,1048,78,LSharp_Ads_Ads,-443346280
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,773,164,258,30,LSharp_Ads_Ads,-956094695
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,842,187,151,10,LSharp_Ads_Ads,-394720871
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,892,195,155,14,LSharp_Ads_Ads,-1994400908
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,573,124,167,11,LSharp_Ads_Ads,-1667815599
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,881,184,1107,83,LSharp_Ads_Ads,-954048535
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,911,187,241,17,LSharp_Ads_Ads,696809351
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,714,128,368,33,LSharp_Ads_Ads,-53167929
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,576,123,175,20,LSharp_Ads_Ads,344499702
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,884,193,104,7,LSharp_Ads_Ads,-685896302
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,657,136,54,4,LSharp_Ads_Ads,486773859
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,919,192,154,9,LSharp_Ads_Ads,2059644623
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,879,186,90,6,LSharp_Ads_Ads,-311885741
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,850,176,233,25,LSharp_Ads_Ads,1996727852
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,916,187,122,16,LSharp_Ads_Ads,-222489694
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,816,180,103,11,LSharp_Ads_Ads,-2110070979
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,739,149,846,53,LSharp_Ads_Ads,1874993092
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,842,180,159,17,LSharp_Ads_Ads,1180244293
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,983,194,695,50,LSharp_Ads_Ads,-1218236646
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,880,186,672,55,LSharp_Ads_Ads,-1490879956
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,841,188,140,22,LSharp_Ads_Ads,245595640
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,832,179,435,44,LSharp_Ads_Ads,-1266215435
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,640,125,76,11,LSharp_Ads_Ads,-1486728422
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,890,188,1042,74,LSharp_Ads_Ads,981913164
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,912,194,75,7,LSharp_Ads_Ads,696730479
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,912,201,166,14,LSharp_Ads_Ads,-986843670
Volksbank_learnresult_MAESTRO_fix.dot,true,2,7,14,1027,171,26,4,LSharp_Ads_Ads,-1707703089
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,905,184,119,9,LSharp_Ads_Ads,-437211919
Volksbank_learnresult_MAESTRO_fix.dot,true,3,7,14,717,158,138,16,LSharp_Ads_Ads,-162614137
Volksbank_learnresult_MAESTRO_fix.dot,true,2,7,14,688,143,20,5,LSharp_Ads_Ads,-171654877
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,868,190,110,9,LSharp_Ads_Ads,-561725468
Volksbank_learnresult_MAESTRO_fix.dot,true,4,7,14,884,184,226,22,LSharp_Ads_Ads,879432949
Volksbank_learnresult_MAESTRO_fix.dot,true,5,7,14,925,184,1317,88,LSharp_Ads_Ads,-1967999362
NSS_3.17.4_server_regular.dot,true,7,8,8,276,74,4940,403,LSharp_Ads_Ads,-2062366497
NSS_3.17.4_server_regular.dot,true,7,8,8,300,82,11233,837,LSharp_Ads_Ads,885095546
NSS_3.17.4_server_regular.dot,true,7,8,8,310,85,5311,364,LSharp_Ads_Ads,2019604758
NSS_3.17.4_server_regular.dot,true,4,8,8,310,82,2459,175,LSharp_Ads_Ads,630426139
NSS_3.17.4_server_regular.dot,true,7,8,8,285,77,2699,243,LSharp_Ads_Ads,745814798
NSS_3.17.4_server_regular.dot,true,7,8,8,272,74,5028,382,LSharp_Ads_Ads,-801723667
NSS_3.17.4_server_regular.dot,true,7,8,8,293,80,2965,244,LSharp_Ads_Ads,721111901
NSS_3.17.4_server_regular.dot,true,7,8,8,310,85,4296,320,LSharp_Ads_Ads,1246178644
NSS_3.17.4_server_regular.dot,true,7,8,8,280,75,4353,321,LSharp_Ads_Ads,1239051620
NSS_3.17.4_server_regular.dot,true,7,8,8,288,78,2689,208,LSharp_Ads_Ads,-464773643
NSS_3.17.4_server_regular.dot,true,7,8,8,302,83,11400,843,LSharp_Ads_Ads,-2041774345
NSS_3.17.4_server_regular.dot,true,7,8,8,277,75,6210,508,LSharp_Ads_Ads,1001401300
NSS_3.17.4_server_regular.dot,true,7,8,8,278,75,4058,320,LSharp_Ads_Ads,479288560
NSS_3.17.4_server_regular.dot,true,7,8,8,303,83,3452,236,LSharp_Ads_Ads,-235734665
NSS_3.17.4_server_regular.dot,true,6,8,8,301,79,2427,196,LSharp_Ads_Ads,-525724469
NSS_3.17.4_server_regular.dot,true,4,8,8,280,76,988,101,LSharp_Ads_Ads,29862865
NSS_3.17.4_server_regular.dot,true,7,8,8,286,78,5182,395,LSharp_Ads_Ads,-2031663537
NSS_3.17.4_server_regular.dot,true,7,8,8,291,79,4549,346,LSharp_Ads_Ads,1174351548
NSS_3.17.4_server_regular.dot,true,7,8,8,273,73,9398,631,LSharp_Ads_Ads,-1813260789
NSS_3.17.4_server_regular.dot,true,6,8,8,305,80,1867,148,LSharp_Ads_Ads,430930357
NSS_3.17.4_server_regular.dot,true,6,8,8,288,75,2100,145,LSharp_Ads_Ads,672762518
NSS_3.17.4_server_regular.dot,true,6,8,8,283,74,2741,211,LSharp_Ads_Ads,514894869
NSS_3.17.4_server_regular.dot,true,7,8,8,305,84,4478,317,LSharp_Ads_Ads,-220888682
NSS_3.17.4_server_regular.dot,true,7,8,8,275,74,4778,329,LSharp_Ads_Ads,-1949058919
NSS_3.17.4_server_regular.dot,true,6,8,8,302,79,10238,736,LSharp_Ads_Ads,271293886
NSS_3.17.4_server_regular.dot,true,7,8,8,306,84,3140,243,LSharp_Ads_Ads,-960843509
NSS_3.17.4_server_regular.dot,true,7,8,8,279,75,6866,518,LSharp_Ads_Ads,-1526732531
NSS_3.17.4_server_regular.dot,true,7,8,8,298,82,1502,133,LSharp_Ads_Ads,549071254
NSS_3.17.4_server_regular.dot,true,6,8,8,305,79,3269,248,LSharp_Ads_Ads,814154809
NSS_3.17.4_server_regular.dot,true,4,8,8,306,80,1077,98,LSharp_Ads_Ads,-2044542694
NSS_3.17.4_server_regular.dot,true,4,8,8,295,79,1041,93,LSharp_Ads_Ads,159431618
NSS_3.17.4_server_regular.dot,true,7,8,8,273,73,5813,460,LSharp_Ads_Ads,757769119
NSS_3.17.4_server_regular.dot,true,6,8,8,280,75,6366,464,LSharp_Ads_Ads,-1048876292
NSS_3.17.4_server_regular.dot,true,7,8,8,312,87,6834,511,LSharp_Ads_Ads,-1897580763
NSS_3.17.4_server_regular.dot,true,6,8,8,295,81,6599,485,LSharp_Ads_Ads,-1832284857
NSS_3.17.4_server_regular.dot,true,6,8,8,284,76,11154,823,LSharp_Ads_Ads,1794096069
NSS_3.17.4_server_regular.dot,true,6,8,8,287,78,4289,371,LSharp_Ads_Ads,203485930
NSS_3.17.4_server_regular.dot,true,7,8,8,299,82,2226,201,LSharp_Ads_Ads,1611831735
NSS_3.17.4_server_regular.dot,true,7,8,8,288,78,9577,741,LSharp_Ads_Ads,1062962971
NSS_3.17.4_server_regular.dot,true,7,8,8,276,74,3006,256,LSharp_Ads_Ads,-1428970307
NSS_3.17.4_server_regular.dot,true,6,8,8,276,74,4219,340,LSharp_Ads_Ads,2074785492
NSS_3.17.4_server_regular.dot,true,7,8,8,298,81,5339,416,LSharp_Ads_Ads,-1053735815
NSS_3.17.4_server_regular.dot,true,7,8,8,287,78,3564,271,LSharp_Ads_Ads,1619313638
NSS_3.17.4_server_regular.dot,true,7,8,8,302,83,2400,209,LSharp_Ads_Ads,-582039615
NSS_3.17.4_server_regular.dot,true,7,8,8,304,83,3140,232,LSharp_Ads_Ads,930589740
NSS_3.17.4_server_regular.dot,true,7,8,8,286,78,3270,238,LSharp_Ads_Ads,1069233669
NSS_3.17.4_server_regular.dot,true,6,8,8,289,75,4510,343,LSharp_Ads_Ads,1248276756
NSS_3.17.4_server_regular.dot,true,7,8,8,284,77,3362,278,LSharp_Ads_Ads,-1134456862
NSS_3.17.4_server_regular.dot,true,7,8,8,290,79,2912,175,LSharp_Ads_Ads,2006249056
NSS_3.17.4_server_regular.dot,true,7,8,8,278,75,7778,612,LSharp_Ads_Ads,1052556819
NSS_3.17.4_server_regular.dot,true,7,8,8,287,78,3475,258,LSharp_Ads_Ads,1783609461
NSS_3.17.4_server_regular.dot,true,7,8,8,278,75,4811,354,LSharp_Ads_Ads,1125764872
NSS_3.17.4_server_regular.dot,true,7,8,8,286,77,6431,447,LSharp_Ads_Ads,-1116021104
NSS_3.17.4_server_regular.dot,true,7,8,8,306,84,1920,172,LSharp_Ads_Ads,290607207
NSS_3.17.4_server_regular.dot,true,7,8,8,308,85,2759,196,LSharp_Ads_Ads,741795603
NSS_3.17.4_server_regular.dot,true,7,8,8,305,85,2266,188,LSharp_Ads_Ads,624226973
NSS_3.17.4_server_regular.dot,true,7,8,8,281,76,4509,354,LSharp_Ads_Ads,1229169240
NSS_3.17.4_server_regular.dot,true,7,8,8,298,82,4995,383,LSharp_Ads_Ads,-216018574
NSS_3.17.4_server_regular.dot,true,7,8,8,288,78,4413,369,LSharp_Ads_Ads,814124544
NSS_3.17.4_server_regular.dot,true,7,8,8,302,83,4239,346,LSharp_Ads_Ads,1242132881
NSS_3.17.4_server_regular.dot,true,6,8,8,286,78,1930,132,LSharp_Ads_Ads,1822462469
NSS_3.17.4_server_regular.dot,true,7,8,8,301,83,9927,664,LSharp_Ads_Ads,1990252428
NSS_3.17.4_server_regular.dot,true,7,8,8,280,75,1029,100,LSharp_Ads_Ads,-1195454519
NSS_3.17.4_server_regular.dot,true,6,8,8,302,79,5784,423,LSharp_Ads_Ads,-531383229
NSS_3.17.4_server_regular.dot,true,7,8,8,304,83,8075,621,LSharp_Ads_Ads,1409265434
NSS_3.17.4_server_regular.dot,true,6,8,8,295,80,2901,219,LSharp_Ads_Ads,-1918376787
NSS_3.17.4_server_regular.dot,true,7,8,8,287,78,3861,310,LSharp_Ads_Ads,-1084458121
NSS_3.17.4_server_regular.dot,true,7,8,8,285,77,16081,1110,LSharp_Ads_Ads,-2061523876
NSS_3.17.4_server_regular.dot,true,7,8,8,284,77,548,53,LSharp_Ads_Ads,136516005
NSS_3.17.4_server_regular.dot,true,7,8,8,304,83,5375,413,LSharp_Ads_Ads,-242451758
NSS_3.17.4_server_regular.dot,true,5,8,8,276,72,1406,109,LSharp_Ads_Ads,1566638841
NSS_3.17.4_server_regular.dot,true,7,8,8,294,80,8733,726,LSharp_Ads_Ads,-1177560471
NSS_3.17.4_server_regular.dot,true,5,8,8,291,76,7651,551,LSharp_Ads_Ads,1273517394
NSS_3.17.4_server_regular.dot,true,7,8,8,282,76,2959,205,LSharp_Ads_Ads,2057584940
NSS_3.17.4_server_regular.dot,true,7,8,8,275,74,4284,369,LSharp_Ads_Ads,-1781456995
NSS_3.17.4_server_regular.dot,true,7,8,8,302,83,6774,503,LSharp_Ads_Ads,340850977
NSS_3.17.4_server_regular.dot,true,7,8,8,299,82,8216,611,LSharp_Ads_Ads,2098195155
NSS_3.17.4_server_regular.dot,true,7,8,8,291,79,1906,180,LSharp_Ads_Ads,200838379
NSS_3.17.4_server_regular.dot,true,7,8,8,276,74,5546,429,LSharp_Ads_Ads,-1302408658
NSS_3.17.4_server_regular.dot,true,7,8,8,280,75,1081,127,LSharp_Ads_Ads,1756311768
NSS_3.17.4_server_regular.dot,true,4,8,8,275,74,2264,170,LSharp_Ads_Ads,-219267475
NSS_3.17.4_server_regular.dot,true,7,8,8,295,81,3417,268,LSharp_Ads_Ads,1126177033
NSS_3.17.4_server_regular.dot,true,7,8,8,305,84,2564,223,LSharp_Ads_Ads,-719754900
NSS_3.17.4_server_regular.dot,true,6,8,8,286,75,2763,211,LSharp_Ads_Ads,-1313699472
NSS_3.17.4_server_regular.dot,true,6,8,8,303,83,2314,167,LSharp_Ads_Ads,1299582436
NSS_3.17.4_server_regular.dot,true,7,8,8,289,78,6742,518,LSharp_Ads_Ads,-1386666858
